"city","sex","educ_level","job_type","happiness","age","seniority","sick_leave","sick_leave_b","work_hours","Cho_initial","Cho_final"
"barcelona   ","F",1,1,"5.91",27,13,0,0,33.8000631990511,1.15,1.22
"barcelona","  F",1,1,"6.31",43,23,0,0,36.6001244091903,1.15,1.19
"  Barcelona","F",1,1,"4.51",37,20,0,0,37.0000947110902,1.15,1.26
"  Barcelona","  F",1,1,"7.41",42,20,0,0,41.3001763526869,1.15,1.3
"Barcelona","F   ",1,1,"4.71",40,21,0,0,37.400014160264,1.05,1.11
"Barcelona   ","F",1,1,"8.11",35,17,0,0,34.9001452339225,1.15,1.25
"Barcelona","  F",1,1,"5.51",43,23,0,0,34.3001699512125,1.15,1.26
"Barcelona","F   ",1,1,"8.01",36,20,36,1,36.7001175659187,1.15,1.34
"  barcelona","f",1,1,"7.31",48,22,0,0,31.7001627912169,1.25,1.38
"  Barcelona","F",1,1,"4.81",41,22,0,0,37.8001587688998,1.15,1.19
"  Barcelona   ","  f",1,1,"6.91",33,16,0,0,32.9001368018838,1.15,1.22
"  Barcelona","  F",1,1,"4.01",33,15,0,0,35.100144536985,1.25,1.38
"  barcelona   ","F",1,1,"7.21",38,18,0,0,34.0000474251142,1.05,1.13
"  Barcelona","f",1,1,"6.11",26,11,0,0,35.7001066098701,1.15,1.2
"Barcelona","F",1,1,"5.01",24,12,0,0,36.1000348506544,1.15,1.26
"barcelona","  F",1,1,"6.61",31,14,0,0,35.4000520126671,1.15,1.32
"Barcelona","F",1,1,"6.41",21,12,0,0,39.4001249052734,1.05,1.25
"Barcelona","F",1,1,"7.41",45,23,0,0,-35.0001665123173,1.15,1.19
"Barcelona   ","f",1,1,"6.31",40,22,14,1,30.8001875565619,1.15,1.27
"Barcelona","  f",1,1,"6.81",40,21,0,0,40.9000135480678,1.15,1.18
"  Barcelona","f",1,1,"7.01",35,16,0,0,34.5000670366287,1.05,1.16
"Barcelona","F   ",1,1,"6.91",26,13,0,0,39.6001067208777,1.05,1.22
"  barcelona","F",1,1,"6.41",31,17,41,1,40.0000640238936,1.15,1.25
"Barcelona","F   ",1,1,"7.01",30,16,0,0,44.8000664055641,1.15,1.28
"  Barcelona","F",1,1,"6.71",31,15,43,1,37.1000936107674,1.15,1.2
"barcelona   ","F",1,1,"5.01",35,18,12,1,39.3001485476292,1.15,1.3
"Barcelona   ","F   ",1,1,"5.31",42,20,0,0,36.3001466378903,1.15,1.24
"Barcelona","F",1,1,"6.41",44,20,0,0,41.3001052295116,1.05,1.19
"barcelona","f",1,1,"5.01",47,25,0,0,36.6001647935703,1.25,1.32
"barcelona","  F   ",1,1,"6.51",25,0,0,0,-38.1000438092631,1.15,1.2
"  barcelona","f",1,1,"6.01",31,15,15,1,36.100015332971,1.05,1.23
"  barcelona","  F   ",1,1,"5.81",35,19,0,0,29.3000028580641,1.05,1.15
"  Barcelona","f",1,1,"5.51",33,16,0,0,37.1001530919146,1.25,1.34
"barcelona","  F",1,1,"3,41",61,29,3,1,37.0001948836443,1.05,1.19
"barcelona","f",1,1,"7.01",37,19,0,0,39.9001053142897,1.25,1.32
"Barcelona","  f   ",1,1,"7.91",44,23,12,1,37.5000620009657,1.25,1.39
"barcelona","  F",1,1,"7.81",53,28,22,1,33.5001777163251,1.15,1.16
"  Barcelona","  f",1,1,"4.31",27,15,25,1,45.600160361058,1.15,1.29
"barcelona   ","F",1,1,"6.41",42,22,0,0,32.8000604612019,1.15,1.24
"barcelona","F   ",1,2,"4.11",41,22,0,0,32.4000234993576,1.25,1.46
"  Barcelona","F   ",1,2,"7.41",40,21,0,0,43.5000722519011,1.25,1.45
"Barcelona","F",1,2,"4.51",34,17,0,0,35.3000117025514,1.25,1.41
"barcelona","F",1,2,"8.51",35,19,0,0,-41.2000647861564,1.25,1.43
"Barcelona","  F",1,2,"4.01",30,14,0,0,43.4000596522392,1.35,1.55
"Barcelona","  F",1,2,"6.91",66,34,53,1,33.8000509323034,1.25,1.38
"  Barcelona","F   ",1,2,"8.31",29,13,26,1,-40.8000262155935,1.25,1.51
"Barcelona","f",1,2,"5.31",34,17,0,0,41.2000263324383,1.25,1.48
"barcelona   ","f",1,2,"6.81",42,20,0,0,41.800071727068,1.25,1.44
"Barcelona   ","  F",1,2,"7.51",31,14,0,0,39.5000684297144,1.25,1.47
"barcelona","  F",1,2,"6.21",38,20,0,0,36.6001156744438,1.25,1.46
"barcelona   ","f",1,2,"5.91",47,25,0,0,35.4001750839168,1.25,1.48
"Barcelona   ","F",1,2,"8.01",41,20,15,1,36.0001817918791,1.25,1.44
"Barcelona","F",1,2,"7.91",45,23,0,0,31.2000253629012,1.25,1.48
"barcelona","F",1,2,"9.31",47,24,0,0,39.3001676279373,1.35,1.52
"Barcelona","F",1,2,"6.81",33,15,0,0,43.0001044134419,1.15,1.37
"  Barcelona","F",1,2,"7.51",27,13,0,0,40.0001597351296,1.25,1.49
"barcelona","  f",1,2,"7.61",20,11,36,1,41.3000640561435,1.25,1.44
"Barcelona","F",1,2,"4.91",22,12,0,0,41.2001197155754,1.15,1.3
"Barcelona   ","F   ",1,2,"2.91",37,17,0,0,39.5001653534175,1.25,1.43
"Barcelona","F",1,2,"6.81",32,16,0,0,33.0001588238309,1.25,1.39
"barcelona","  F",1,2,"7.51",56,27,20,1,36.1001692250959,1.25,1.48
"  Barcelona","F",1,2,"5.21",43,22,0,0,37.3000000669983,1.15,1.39
"Barcelona","F   ",1,2,"7.81",31,16,0,0,48.500124295522,1.05,1.19
"Barcelona","F",1,2,"6.71",52,26,0,0,31.1001308750105,1.25,1.47
"  barcelona","F",1,2,"7.71",39,19,0,0,36.4000488670588,1.25,1.56
"barcelona","F",1,2,"5.91",18,0,0,0,33.3000533278475,1.25,1.41
"Barcelona","F   ",1,2,"6.71",31,14,0,0,42.0000067483904,1.25,1.54
"  Barcelona","F",1,2,"4.61",45,24,0,0,38.7001926262607,1.25,1.37
"barcelona","  F   ",1,2,"5.71",35,19,0,0,41.7000394246526,1.25,1.41
"barcelona","  F",1,2,"5.61",36,18,0,0,37.8001989736892,1.25,1.41
"Barcelona","  F   ",1,2,"5.61",46,25,0,0,37.4000980113584,1.25,1.51
"Barcelona   ","F",1,2,"3.51",42,23,0,0,41.9000066760503,1.25,1.4
"  Barcelona   ","F",1,2,"6.01",34,15,0,0,34.2000878388402,1.25,1.42
"Barcelona","F",1,2,"6.81",36,17,0,0,37.4000752885953,1.25,1.47
"Barcelona","  F   ",1,2,"5.11",34,19,0,0,32.9000369467444,1.25,1.41
"Barcelona   ","F",1,2,"5.51",45,21,22,1,42.800161378897,1.25,1.48
"Barcelona","F   ",1,2,"7.21",47,25,0,0,34.300195274373,1.35,1.51
"Barcelona   ","  F",1,2,"6.01",39,18,0,0,39.2001853962678,1.25,1.41
"Barcelona","F   ",1,2,"6.51",32,17,0,0,42.3001522663015,1.25,1.45
"Barcelona   ","F",2,1,"6.41",34,19,29,1,36.3000287669617,1.25,1.48
"Barcelona   ","F",2,1,"6.51",29,16,0,0,34.700162819262,1.05,1.02
"Barcelona","F",2,1,"7.11",53,25,69,1,28.0000423080904,1.15,1.33
"barcelona   ","F",2,1,"6.11",32,14,0,0,35.8001665736517,1.15,1.22
"  barcelona","f   ",2,1,"5.71",36,17,0,0,32.1000308649118,1.15,1.22
"  Barcelona","F",2,1,"4.31",50,26,0,0,31.2001448222612,1.15,1.26
"barcelona","F",2,1,"6.51",61,30,40,1,36.2001633008595,1.15,1.3
"barcelona","F",2,1,"6.81",29,16,0,0,34.1000711077205,1.15,1.26
"  Barcelona","F",2,1,"6.81",52,28,34,1,36.6001255663421,1.05,1.18
"Barcelona","F   ",2,1,"4.51",57,29,0,0,40.6001076646185,1.25,1.38
"  barcelona","F",2,1,"7.51",42,20,22,1,41.3001450619932,1.05,1.16
"Barcelona","  F   ",2,1,"4.51",50,24,33,1,39.1001518984054,1.05,1.15
"Barcelona","F",2,1,"4.51",59,28,14,1,34.7001037432848,1.15,1.18
"Barcelona","  F",2,1,"7.61",48,25,0,0,33.5001795600055,1.05,1.09
"  Barcelona","F",2,1,"5.31",30,17,0,0,36.9001703810041,1.15,1.26
"  Barcelona   ","f   ",2,1,"4.21",32,17,55,1,35.1000526368277,1.15,1.09
"barcelona","F",2,1,"5.71",43,21,57,1,42.4000015519771,1.15,1.31
"barcelona","F",2,1,"6.61",55,26,0,0,37.2001897681709,1.15,1.3
"barcelona","F",2,1,"6.81",51,27,0,0,41.900063273365,1.25,1.41
"Barcelona","F",2,1,"6.21",35,18,20,1,39.4000035822004,1.25,1.26
"barcelona   ","F",2,1,"5.31",42,21,0,0,34.4000230934681,1.15,1.27
"Barcelona","F",2,1,"5.21",45,24,6,1,-39.2001140734004,1.15,1.16
"  barcelona","f",2,1,"6.21",30,17,0,0,41.6001996571361,1.15,1.22
"Barcelona","F",2,1,"6.71",50,26,0,0,36.9001961657727,1.15,1.25
"barcelona","  f",2,1,"7.71",53,28,16,1,38.7001269330621,1.15,1.19
"Barcelona   ","  F",2,1,"6.71",42,20,0,0,41.6000018016047,1.05,1.2
"Barcelona   ","F",2,1,"6.21",48,24,0,0,44.200036861059,1.15,1.24
"Barcelona","F",2,1,"6.81",48,23,0,0,36.8001322863004,1.15,1.29
"Barcelona","f",2,1,"6.61",41,20,0,0,35.7001270578784,1.15,1.26
"Barcelona","  F",2,1,"5.01",33,16,0,0,37.8000386606435,1.15,1.28
"  Barcelona","F",2,1,"3.91",33,17,40,1,40.0000930231521,1.05,1.21
"Barcelona","F",2,1,"4.91",42,21,0,0,35.9001813728207,1.15,1.24
"Barcelona","F",2,1,"5.91",39,18,0,0,34.7001140037814,1.05,1.12
"  barcelona","F",2,1,"5.81",50,24,0,0,39.800076875792,1.15,1.3
"Barcelona","F   ",2,1,"6.51",18,0,0,0,38.3000501484296,1.15,1.26
"Barcelona","F",2,1,"5.61",48,25,34,1,34.3000220121274,1.25,1.41
"  barcelona","  F",2,1,"5.81",41,21,15,1,38.2000252949895,1.15,1.27
"barcelona","F   ",2,1,"5.41",33,18,0,0,43.7000489970915,1.15,1.22
"  Barcelona","  F   ",2,1,"8.21",42,20,0,0,38.2000792593911,1.05,1.19
"Barcelona","F",2,1,"5.61",45,23,0,0,40.2001134699905,1.25,1.31
"barcelona   ","F",2,2,"4.81",46,21,0,0,45.0000931245967,1.25,1.43
"Barcelona","F",2,2,"7.01",60,29,0,0,34.9001136671341,1.35,1.62
"barcelona","F",2,2,"4.41",28,15,0,0,37.8000329609769,1.35,1.61
"Barcelona","  f",2,2,"5.41",31,14,47,1,40.1000392394894,1.15,1.36
"Barcelona","F",2,2,"4.51",40,20,0,0,41.8000129217711,1.25,1.55
"  Barcelona","  F",2,2,"6.51",66,33,0,0,38.3000368718259,1.15,1.38
"Barcelona   ","  f   ",2,2,"7.61",34,18,8,1,45.0000065526622,1.25,1.48
"Barcelona","F   ",2,2,"5.91",41,21,0,0,42.1001681749268,1.25,1.34
"Barcelona","f",2,2,"5.41",47,22,0,0,40.2001335492388,1.25,1.35
"barcelona   ","  F   ",2,2,"4.71",49,24,17,1,39.6000673812939,1.25,1.48
"barcelona   ","f",2,2,"7.51",63,32,40,1,44.6001125024674,1.25,1.37
"Barcelona","F",2,2,"6.11",36,19,0,0,41.2000063326441,1.25,1.5
"Barcelona","F   ",2,2,"6.21",53,27,60,1,35.3001253450591,1.25,1.34
"Barcelona","F",2,2,"5.11",56,29,0,0,32.1000565640876,1.25,1.46
"Barcelona","F   ",2,2,"4.81",38,18,0,0,39.6000324920415,1.25,1.4
"barcelona","F   ",2,2,"6.51",64,33,68,1,37.000037617319,1.15,1.34
"Barcelona","F",2,2,"6.71",44,21,27,1,38.1000306640523,1.25,1.39
"  barcelona","f",2,2,"4.71",54,26,0,0,36.4000328282781,1.15,1.44
"barcelona","f",2,2,"7,01",34,16,0,0,40.7000456440306,1.15,1.27
"Barcelona","  f",2,2,"5.71",45,23,0,0,42.5001796160889,1.25,1.49
"Barcelona","F",2,2,"5.11",55,27,0,0,33.100079110531,1.15,1.38
"barcelona","F",2,2,"6.51",55,28,0,0,45.8000318318113,1.25,1.39
"Barcelona","F   ",2,2,"4.61",40,20,0,0,40.7000377823067,1.25,1.47
"barcelona","F",2,2,"4.81",38,21,21,1,43.9000200505793,1.15,1.48
"barcelona   ","  f",2,2,"7.91",51,25,0,0,30.4001492196539,1.25,1.49
"  Barcelona","f   ",2,2,"7.11",48,25,0,0,35.0000498849086,1.25,1.38
"Barcelona","  F",2,2,"5.51",44,24,0,0,40.9000585779815,1.25,1.4
"Barcelona   ","f",2,2,"4.41",36,18,0,0,44.2001104295024,1.25,1.56
"  Barcelona","f",2,2,"4.31",45,23,0,0,41.1001360881244,1.25,1.36
"Barcelona","f",2,2,"6.91",34,16,45,1,47.2000210111253,1.25,1.51
"  Barcelona","F",2,2,"6.21",37,18,0,0,44.5000587655505,1.25,1.42
"Barcelona   ","  F",2,2,"4.11",43,23,0,0,43.1000538436613,1.25,1.49
"  Barcelona","F",2,2,"6.31",33,15,0,0,35.8001835922276,1.35,1.51
"barcelona","F",2,2,"6.21",32,15,0,0,42.0000171155939,1.35,1.49
"barcelona","  F   ",2,2,"5.41",36,19,5,1,40.8000784731242,1.15,1.35
"Barcelona","F",2,2,"8.51",63,33,0,0,41.2000015105017,1.35,1.59
"Barcelona","F",2,2,"5.41",30,13,57,1,34.8001834757538,1.25,1.53
"Barcelona","  f",2,2,"4.11",55,26,0,0,38.1000223989032,1.35,1.48
"  Barcelona","F",2,2,"6.71",49,26,0,0,31.2000516179265,1.25,1.38
"Barcelona","  F",2,2,"5.01",48,25,0,0,37.1000116508496,1.25,1.47
"  Barcelona","  f   ",3,1,"5.51",38,20,0,0,39.0001277427581,1.25,1.36
"Barcelona","  F",3,1,"5.21",28,15,0,0,32.5001476253945,1.15,1.22
"Barcelona","  F   ",3,1,"5.71",42,22,34,1,38.6001011881705,1.15,1.32
"Barcelona","F",3,1,"5.41",47,23,0,0,35.4000622111183,1.15,1.24
"Barcelona   ","F",3,1,"5.31",38,21,0,0,38.0001457193374,1.15,1.3
"Barcelona   ","f   ",3,1,"4.61",53,25,18,1,33.7001155603909,1.15,1.25
"Barcelona","f",3,1,"7.11",45,22,0,0,32.1001939161879,1.15,1.18
"Barcelona","F",3,1,"6.21",24,15,33,1,37.6001609916543,1.15,1.26
"  Barcelona","F",3,1,"5.61",33,15,0,0,34.7000575803318,1.15,1.24
"  Barcelona   ","F   ",3,1,"9.01",45,23,0,0,38.6000504890309,1.25,1.36
"barcelona","f",3,1,"6.31",45,24,11,1,35.4000811532176,1.15,1.25
"Barcelona","f   ",3,1,"5.11",49,26,0,0,38.7000264977214,1.25,1.34
"Barcelona   ","  f",3,1,"7.81",36,19,0,0,35.0001480032265,1.15,1.21
"Barcelona","F",3,1,"6.81",36,18,0,0,41.8000694519548,1.15,1.32
"Barcelona","F",3,1,"7.21",53,28,0,0,34.2001173973048,1.15,1.27
"Barcelona","F",3,1,"6.61",30,14,8,1,37.0000572933816,1.15,1.24
"Barcelona","f",3,1,"5.81",18,0,0,0,36.0000578654469,1.15,1.23
"Barcelona","f",3,1,"6.51",30,14,6,1,40.1000626280681,1.15,1.19
"Barcelona","  F",3,1,"5.81",50,24,0,0,35.7000455658743,1.15,1.25
"barcelona   ","  f",3,1,"5.41",44,24,0,0,39.6001067024053,1.15,1.23
"Barcelona   ","F",3,1,"5.31",46,23,0,0,31.8000696912307,1.05,1.13
"  Barcelona   ","  f",3,1,"7.21",38,20,20,1,36.000122186569,1.25,1.4
"Barcelona","  F",3,1,"5.91",29,13,26,1,36.0000393504062,1.05,1.1
"Barcelona   ","  f   ",3,1,"8.01",37,20,0,0,31.900074736879,1.15,1.26
"Barcelona","  f",3,1,"5.71",50,24,39,1,36.9000384265715,1.35,1.56
"  Barcelona   ","f",3,1,"9.11",45,21,0,0,32.9000490368898,1.15,1.27
"  barcelona   ","F",3,1,"6.31",30,14,0,0,38.6001865072328,1.25,1.34
"Barcelona   ","F",3,1,"6.01",42,19,0,0,33.600191123596,1.15,1.29
"  Barcelona","  F",3,1,"5.51",38,19,0,0,36.6000394505532,1.05,1.14
"Barcelona","F",3,1,"6.51",53,28,20,1,45.8001856568362,1.15,1.31
"Barcelona","F",3,1,"8.21",39,21,0,0,31.4000758452704,1.15,1.18
"barcelona","F   ",3,1,"6.11",54,29,0,0,34.8001004203705,1.25,1.38
"barcelona","  f",3,1,"8.01",45,22,0,0,41.0001949539829,1.25,1.29
"Barcelona","F",3,1,"6.41",58,27,0,0,31.6001139752341,1.25,1.4
"barcelona","F",3,1,"6.91",62,32,25,1,43.9000696379307,1.15,1.19
"Barcelona","  f",3,1,"6.81",50,26,27,1,37.600090784312,1.15,1.26
"Barcelona","F",3,1,"5.41",42,23,0,0,36.5000639428805,1.15,1.31
"  Barcelona","F",3,1,"6.61",59,31,0,0,40.6000924589811,1.15,1.27
"Barcelona","  f",3,1,"7.01",25,0,0,0,43.300027502294,1.15,1.28
"  Barcelona","f",3,1,"4.81",36,20,1,1,35.1001883963869,1.25,1.28
"Barcelona","f",3,2,"6.61",32,17,0,0,36.0001917053455,1.25,1.39
"Barcelona","  F",3,2,"4.31",61,32,0,0,33.3001108151093,1.25,1.51
"Barcelona","F   ",3,2,"8.11",60,28,0,0,35.9000315961837,1.25,1.4
"barcelona","F",3,2,"7.11",58,30,51,1,36.9000984693131,1.35,1.51
"barcelona","F",3,2,"8.11",57,28,0,0,36.3001792845528,1.25,1.37
"  barcelona","f",3,2,"4.61",40,21,0,0,41.2000417319722,1.25,1.45
"barcelona   ","F   ",3,2,"5.31",59,30,0,0,32.9001950861,1.15,1.3
"Barcelona","  f",3,2,"5.51",54,28,0,0,32.8001597044908,1.15,1.34
"Barcelona   ","  F",3,2,"4.61",48,24,31,1,37.7001502386308,1.25,1.52
"Barcelona","f",3,2,"6.11",26,14,3,1,33.6001289574327,1.15,1.37
"Barcelona   ","F",3,2,"7.71",41,22,14,1,40.5000090433651,1.25,1.44
"Barcelona   ","  F",3,2,"6.21",51,26,7,1,34.4001911544127,1.35,1.58
"barcelona","F   ",3,2,"4.91",58,28,0,0,33.1001642405098,1.25,1.43
"Barcelona","F",3,2,"4.61",45,22,0,0,39.5000412029194,1.25,1.44
"Barcelona","f",3,2,"6.11",40,21,13,1,38.1000380215066,1.35,1.53
"barcelona","F",3,2,"6.61",52,25,59,1,34.9000770065444,1.35,1.6
"Barcelona","f",3,2,"4.71",29,14,0,0,36.9001069256871,1.25,1.43
"Barcelona","F",3,2,"5.71",44,24,0,0,42.6001903240837,1.25,1.44
"Barcelona   ","F",3,2,"8.21",33,15,0,0,33.1000621820849,1.25,1.47
"barcelona","F",3,2,"4.01",47,22,0,0,-41.3000039909992,1.15,1.3
"Barcelona","F",3,2,"7.61",61,30,0,0,33.9001707784093,1.25,1.42
"barcelona","  F",3,2,"5.91",51,24,0,0,34.7001883113299,1.25,1.45
"  barcelona","F   ",3,2,"6.31",46,21,0,0,34.6000353170557,1.15,1.32
"Barcelona   ","F   ",3,2,"7.01",67,34,7,1,-38.6001370744348,1.35,1.64
"Barcelona","F   ",3,2,"6.01",18,0,0,0,40.7000711600758,1.15,1.31
"Barcelona   ","  f   ",3,2,"6.41",60,31,0,0,40.4001641885043,1.25,1.41
"  barcelona","F",3,2,"7.91",41,20,11,1,41.0000886942613,1.25,1.42
"  Barcelona","  F",3,2,"5.61",39,18,0,0,33.5000881381699,1.25,1.49
"Barcelona","F   ",3,2,"4.91",54,28,0,0,37.1001816084235,1.15,1.22
"Barcelona   ","F",3,2,"6.21",30,13,0,0,-42.8000765255834,1.25,1.39
"Barcelona   ","  F",3,2,"6.31",43,21,0,0,40.6001153618482,1.25,1.51
"  Barcelona","  F",3,2,"4.71",40,19,0,0,33.7000482150933,1.25,1.49
"Barcelona","F",3,2,"6.71",47,22,0,0,36.0000783338628,1.25,1.33
"barcelona","F",3,2,"6.71",31,15,0,0,-42.3000570396202,1.25,1.4
"Barcelona   ","  F   ",3,2,"7.61",57,30,16,1,35.500119717293,1.35,1.61
"  Barcelona   ","F",3,2,"6.11",46,23,0,0,43.6001213230646,1.25,1.44
"Barcelona","F",3,2,"5.71",36,20,0,0,41.9001073023852,1.25,1.5
"  Barcelona","f   ",3,2,"6.21",33,18,0,0,45.1000236242531,1.25,1.42
"Barcelona","F",3,2,"8.01",35,16,29,1,40.1001525414783,1.25,1.45
"  Barcelona","f",3,2,"6.11",44,21,8,1,41.9001375472027,1.25,1.51
"Barcelona   ","  F",4,1,"7.21",37,18,0,0,39.800111986998,1.25,1.33
"Barcelona","f   ",4,1,"5.21",36,17,0,0,36.1001494411273,1.15,1.24
"Barcelona","F",4,1,"6.61",40,19,0,0,-33.4001279002302,1.15,1.2
"Barcelona","f",4,1,"6.81",38,21,24,1,35.5000366306174,1.15,1.36
"  barcelona","F",4,1,"7.61",33,18,0,0,42.5000556821086,1.15,1.3
"Barcelona","  f",4,1,"7.81",39,19,0,0,33.1000773561848,1.15,1.25
"  barcelona   ","F",4,1,"7.21",22,13,57,1,42.8000260242545,1.15,1.25
"  barcelona   ","F",4,1,"5.41",29,14,0,0,40.500160690021,1.15,1.28
"Barcelona   ","F",4,1,"9.31",30,17,0,0,42.2000854398641,1.15,1.29
"barcelona","f",4,1,"8.71",42,23,48,1,33.700010457873,1.15,1.17
"Barcelona","F",4,1,"7.71",33,16,0,0,34.1001133811042,1.15,1.33
"Barcelona","  f",4,1,"5.61",46,22,0,0,40.8001065191213,1.15,1.22
"Barcelona","F   ",4,1,"7.71",26,11,53,1,37.9000226942171,1.15,1.31
"Barcelona   ","F",4,1,"7.21",49,25,27,1,36.5000789911187,1.15,1.22
"Barcelona   ","  F",4,1,"9.01",26,14,20,1,-41.1000957024546,1.15,1.21
"Barcelona","f",4,1,"5.71",31,15,0,0,33.0000353907878,1.25,1.31
"Barcelona","f",4,1,"8.21",35,19,26,1,39.4000322258728,1.05,1.1
"Barcelona   ","  f",4,1,"6.01",49,26,0,0,41.6001448722735,1.15,1.23
"Barcelona   ","F",4,1,"6.61",35,17,0,0,45.0000012948412,1.15,1.18
"Barcelona","f",4,1,"8.11",43,23,27,1,30.6000991739019,1.15,1.28
"Barcelona","F",4,1,"8.41",41,21,0,0,37.6001528069633,1.15,1.28
"Barcelona","F",4,1,"7.61",33,17,0,0,38.6000481073916,1.15,1.33
"Barcelona","F",4,1,"7.21",38,20,12,1,37.3000723363836,1.15,1.31
"Barcelona","F",4,1,"6,41",33,16,0,0,39.9000876553738,1.15,1.29
"  Barcelona","  F",4,1,"7.41",36,19,0,0,-43.6000654455278,1.15,1.33
"Barcelona   ","f   ",4,1,"6.81",27,14,0,0,39.2001809973469,1.15,1.3
"Barcelona   ","f   ",4,1,"6.41",59,30,0,0,35.3001352166004,1.15,1.18
"  Barcelona   ","F",4,1,"6.61",34,19,29,1,38.3001122353571,1.25,1.39
"barcelona","f",4,1,"5.01",28,12,0,0,37.3000751253581,1.15,1.24
"barcelona   ","  f   ",4,1,"6.11",32,17,0,0,37.9001690758723,1.05,1.13
"  barcelona","F",4,1,"7.21",33,16,0,0,41.0000141044,1.15,1.28
"Barcelona","  F",4,1,"6.01",32,15,33,1,32.9001689227156,1.15,1.22
"  Barcelona","F",4,1,"5.91",37,18,39,1,40.2001162219376,1.05,1.13
"Barcelona","F   ",4,1,"5.11",47,24,0,0,34.6001204289066,1.15,1.25
"Barcelona   ","F",4,1,"5.91",40,20,0,0,43.0001328235735,1.15,1.21
"barcelona","F",4,1,"4.41",54,28,0,0,40.3001454256638,1.05,1.16
"Barcelona","f",4,1,"7.11",35,17,0,0,33.6001028411297,1.25,1.37
"  Barcelona","F",4,1,"5.71",42,19,0,0,37.9001282019966,1.15,1.3
"Barcelona","F   ",4,1,"9.31",29,15,0,0,40.0001805769861,1.15,1.2
"Barcelona","f",4,1,"7.71",29,16,0,0,42.1000949986735,1.15,1.27
"barcelona","F",4,2,"7.01",55,28,32,1,39.9000088848661,1.25,1.55
"Barcelona","  F",4,2,"7.21",26,14,0,0,38.8001094984218,1.25,1.41
"barcelona","F",4,2,"7.91",46,22,0,0,39.6000045901586,1.35,1.56
"Barcelona   ","f   ",4,2,"5.51",39,21,0,0,46.4000472141782,1.25,1.39
"Barcelona","  f",4,2,"9.41",34,16,45,1,-33.9000626206794,1.25,1.49
"barcelona","  F   ",4,2,"5.31",46,24,0,0,34.9001436739876,1.35,1.59
"Barcelona","F",4,2,"7.01",55,28,0,0,41.6000623403376,1.35,1.43
"barcelona","F",4,2,"6.71",49,23,0,0,38.9001590738637,1.25,1.39
"  barcelona   ","F",4,2,"6.51",42,23,21,1,36.8001437604069,1.25,1.52
"Barcelona","F",4,2,"7.31",42,21,0,0,36.5001938369378,1.35,1.58
"Barcelona","F",4,2,"7.41",44,24,0,0,-34.1001264075505,1.25,1.43
"Barcelona","F",4,2,"7.61",43,20,56,1,40.5001566664347,1.25,1.41
"Barcelona","F   ",4,2,"6.61",42,23,0,0,32.8000713256556,1.35,1.61
"  Barcelona","f",4,2,"8.01",37,18,0,0,43.2000925342369,1.25,1.46
"barcelona","F   ",4,2,"4.91",46,25,0,0,46.3000560266848,1.25,1.4
"Barcelona","f",4,2,"6.61",45,22,0,0,30.6000470621178,1.25,1.41
"barcelona","F",4,2,"6.61",41,20,0,0,41.4000733606739,1.35,1.5
"barcelona   ","F",4,2,"7.91",50,27,0,0,37.6000518739788,1.25,1.48
"barcelona","F",4,2,"7.21",59,29,0,0,41.3000263533066,1.25,1.34
"Barcelona","f",4,2,"6.31",43,23,0,0,41.3001873503094,1.35,1.53
"Barcelona","  F   ",4,2,"6.41",33,17,1,1,47.4001029420031,1.35,1.5
"  Barcelona","  F",4,2,"8.31",32,17,0,0,36.4000120103257,1.35,1.58
"barcelona   ","F",4,2,"8.41",63,32,0,0,36.3001017553013,1.15,1.31
"  Barcelona","F   ",4,2,"6.51",21,11,0,0,33.6000265551778,1.25,1.44
"Barcelona   ","  F",4,2,"7.41",39,18,20,1,41.1001822966272,1.35,1.61
"Barcelona","  F   ",4,2,"7.31",53,27,0,0,34.200136622803,1.25,1.42
"Barcelona","f   ",4,2,"7.11",39,21,0,0,36.6001982711336,1.25,1.44
"Barcelona","f",4,2,"6.51",32,15,0,0,42.3001188140743,1.25,1.37
"Barcelona   ","  f   ",4,2,"4.61",45,24,0,0,36.8001010164123,1.15,1.3
"Barcelona","f   ",4,2,"7.51",33,15,41,1,38.400110686698,1.25,1.52
"Barcelona","F",4,2,"6.21",36,20,18,1,39.6001521105314,1.25,1.5
"barcelona","F",4,2,"6.01",30,13,0,0,46.3001331228608,1.25,1.41
"Barcelona","F   ",4,2,"8.51",33,16,0,0,44.5000360292011,1.15,1.33
"  Barcelona","  F",4,2,"4.71",43,22,0,0,42.8000030250838,1.35,1.57
"Barcelona","F",4,2,"8.11",39,20,0,0,41.400068721627,1.25,1.4
"Barcelona","F",4,2,"7.31",36,19,33,1,45.4001191249121,1.15,1.35
"Barcelona   ","F",4,2,"6.81",44,23,0,0,43.3001410832239,1.25,1.4
"Barcelona","F",4,2,"7.71",31,16,0,0,36.6001912524746,1.35,1.61
"  Barcelona   ","F",4,2,"6.11",57,30,0,0,38.00018384358,1.25,1.47
"Barcelona","f",4,2,"7.31",22,11,0,0,-34.7000028211754,1.25,1.42
"Madrid   ","  m   ",1,1,"5.3",40,20,23,1,40.6001680636856,1.25,1.34
"Madrid","M",1,1,"6.9",28,15,0,0,41.0000224835211,1.15,1.25
"Madrid   ","  m",1,1,"6.3",23,13,0,0,42.8000400186073,1.25,1.29
"Madrid","M   ",1,1,"5.1",46,23,0,0,34.3000515466661,1.15,1.3
