"city","sex","educ_level","job_type","happiness","age","seniority","sick_leave","sick_leave_b","work_hours","Cho_initial","Cho_final"
"Barcelona","F","N","PC",8.51,35,17,0,"F",41.2,1.25,1.43
"Barcelona","F","N","PC",4.01,30,12,0,"F",43.4,1.35,1.55
"Barcelona","F","N","PC",6.91,66,48,53,"T",33.8,1.25,1.38
"Barcelona","F","N","PC",8.31,29,11,26,"T",40.8,1.25,1.51
"Barcelona","F","N","PC",5.31,34,16,0,"F",41.2,1.25,1.48
"Barcelona","F","N","PC",6.81,42,24,0,"F",41.8,1.25,1.44
"Barcelona","F","N","PC",7.51,31,13,0,"F",39.5,1.25,1.47
"Barcelona","F","N","PC",6.21,38,20,0,"F",36.6,1.25,1.46
"Barcelona","F","N","PC",5.91,47,29,0,"F",35.4,1.25,1.48
"Barcelona","F","N","PC",8.01,41,23,15,"T",36,1.25,1.44
"Barcelona","F","N","PC",7.91,45,27,0,"F",31.2,1.25,1.48
"Barcelona","F","N","PC",9.31,47,29,0,"F",39.3,1.35,1.52
"Barcelona","F","N","PC",6.81,33,15,0,"F",43,1.15,1.37
"Barcelona","F","N","PC",7.51,27,9,0,"F",40,1.25,1.49
"Barcelona","F","N","PC",7.61,20,2,36,"T",41.3,1.25,1.44
"Barcelona","F","N","PC",4.91,22,4,0,"F",41.2,1.15,1.3
"Barcelona","F","N","PC",2.91,37,19,0,"F",39.5,1.25,1.43
"Barcelona","F","N","PC",6.81,32,14,0,"F",33,1.25,1.39
"Barcelona","F","N","PC",7.51,56,38,20,"T",36.1,1.25,1.48
"Barcelona","F","N","PC",5.21,43,25,0,"F",37.3,1.15,1.39
"Barcelona","F","N","PC",7.81,31,13,0,"F",48.5,1.05,1.19
"Barcelona","F","N","PC",6.71,52,34,0,"F",31.1,1.25,1.47
"Barcelona","F","N","PC",7.71,39,21,0,"F",36.4,1.25,1.56
"Barcelona","F","N","PC",5.91,18,0,0,"F",33.3,1.25,1.41
"Barcelona","F","N","PC",6.71,31,13,0,"F",42,1.25,1.54
"Barcelona","F","N","PC",4.61,45,27,0,"F",38.7,1.25,1.37
"Barcelona","F","N","PC",5.71,35,17,0,"F",41.7,1.25,1.41
"Barcelona","F","N","PC",5.61,36,18,0,"F",37.8,1.25,1.41
"Barcelona","F","N","PC",5.61,46,28,0,"F",37.4,1.25,1.51
"Barcelona","F","N","PC",3.51,42,24,0,"F",41.9,1.25,1.4
"Barcelona","F","N","PC",6.01,34,16,0,"F",34.2,1.25,1.42
"Barcelona","F","N","PC",6.81,36,18,0,"F",37.4,1.25,1.47
"Barcelona","F","N","PC",5.11,34,16,0,"F",32.9,1.25,1.41
"Barcelona","F","N","PC",5.51,45,27,22,"T",42.8,1.25,1.48
"Barcelona","F","N","PC",7.21,47,29,0,"F",34.3,1.35,1.51
"Barcelona","F","N","PC",6.01,39,21,0,"F",39.2,1.25,1.41
"Barcelona","F","N","PC",6.51,32,14,0,"F",42.3,1.25,1.45
"Barcelona","F","P","C",6.41,34,16,29,"T",36.3,1.25,1.48
"Barcelona","F","P","C",6.51,29,11,0,"F",34.7,1.05,1.02
"Barcelona","F","P","C",7.11,53,35,69,"T",28,1.15,1.33
"Barcelona","F","P","C",6.11,32,14,0,"F",35.8,1.15,1.22
"Barcelona","F","P","C",5.71,36,18,0,"F",32.1,1.15,1.22
"Barcelona","F","P","C",4.31,50,32,0,"F",31.2,1.15,1.26
"Barcelona","F","P","C",6.51,61,43,40,"T",36.2,1.15,1.3
"Barcelona","F","P","C",6.81,29,11,0,"F",34.1,1.15,1.26
"Barcelona","F","P","C",6.81,52,34,34,"T",36.6,1.05,1.18
"Barcelona","F","P","C",4.51,57,39,0,"F",40.6,1.25,1.38
"Barcelona","F","P","C",7.51,42,24,22,"T",41.3,1.05,1.16
"Barcelona","F","P","C",4.51,50,32,33,"T",39.1,1.05,1.15
"Barcelona","F","P","C",4.51,59,41,14,"T",34.7,1.15,1.18
"Barcelona","F","P","C",7.61,48,30,0,"F",33.5,1.05,1.09
"Barcelona","F","P","C",5.31,30,12,0,"F",36.9,1.15,1.26
"Barcelona","F","P","C",4.21,32,14,55,"T",35.1,1.15,1.09
"Barcelona","F","P","C",5.71,43,25,57,"T",42.4,1.15,1.31
"Barcelona","F","P","C",6.61,55,37,0,"F",37.2,1.15,1.3
"Barcelona","F","P","C",6.81,51,33,0,"F",41.9,1.25,1.41
"Barcelona","F","P","C",6.21,35,17,20,"T",39.4,1.25,1.26
"Barcelona","F","P","C",5.31,42,24,0,"F",34.4,1.15,1.27
"Barcelona","F","P","C",5.21,45,27,6,"T",39.2,1.15,1.16
"Barcelona","F","P","C",6.21,30,12,0,"F",41.6,1.15,1.22
"Barcelona","F","P","C",6.71,50,32,0,"F",36.9,1.15,1.25
"Barcelona","F","P","C",7.71,53,35,16,"T",38.7,1.15,1.19
"Barcelona","F","P","C",6.71,42,24,0,"F",41.6,1.05,1.2
"Barcelona","F","P","C",6.21,48,30,0,"F",44.2,1.15,1.24
"Barcelona","F","P","C",6.81,48,30,0,"F",36.8,1.15,1.29
"Barcelona","F","P","C",6.61,41,23,0,"F",35.7,1.15,1.26
"Barcelona","F","P","C",5.01,33,15,0,"F",37.8,1.15,1.28
"Barcelona","F","P","C",3.91,33,15,40,"T",40,1.05,1.21
"Barcelona","F","P","C",4.91,42,24,0,"F",35.9,1.15,1.24
"Barcelona","F","P","C",5.91,39,21,0,"F",34.7,1.05,1.12
"Barcelona","F","P","C",5.81,50,32,0,"F",39.8,1.15,1.3
"Barcelona","F","P","C",6.51,18,0,0,"F",38.3,1.15,1.26
"Barcelona","F","P","C",5.61,48,30,34,"T",34.3,1.25,1.41
"Barcelona","F","P","C",5.81,41,23,15,"T",38.2,1.15,1.27
"Barcelona","F","P","C",5.41,33,15,0,"F",43.7,1.15,1.22
"Barcelona","F","P","C",8.21,42,24,0,"F",38.2,1.05,1.19
"Barcelona","F","P","C",5.61,45,27,0,"F",40.2,1.25,1.31
"Barcelona","F","P","PC",4.81,46,28,0,"F",45,1.25,1.43
"Barcelona","F","P","PC",7.01,60,42,0,"F",34.9,1.35,1.62
"Barcelona","F","P","PC",4.41,28,10,0,"F",37.8,1.35,1.61
"Barcelona","F","P","PC",5.41,31,13,47,"T",40.1,1.15,1.36
"Barcelona","F","P","PC",4.51,40,22,0,"F",41.8,1.25,1.55
"Barcelona","F","P","PC",6.51,66,48,0,"F",38.3,1.15,1.38
"Barcelona","F","P","PC",7.61,34,16,8,"T",45,1.25,1.48
"Barcelona","F","P","PC",5.91,41,23,0,"F",42.1,1.25,1.34
"Barcelona","F","P","PC",5.41,47,29,0,"F",40.2,1.25,1.35
"Barcelona","F","P","PC",4.71,49,31,17,"T",39.6,1.25,1.48
"Barcelona","F","P","PC",7.51,63,45,40,"T",44.6,1.25,1.37
"Barcelona","F","P","PC",6.11,36,18,0,"F",41.2,1.25,1.5
"Barcelona","F","P","PC",6.21,53,35,60,"T",35.3,1.25,1.34
"Barcelona","F","P","PC",5.11,56,38,0,"F",32.1,1.25,1.46
"Barcelona","F","P","PC",4.81,38,20,0,"F",39.6,1.25,1.4
"Barcelona","F","P","PC",6.51,64,46,68,"T",37,1.15,1.34
"Barcelona","F","P","PC",6.71,44,26,27,"T",38.1,1.25,1.39
"Barcelona","F","P","PC",4.71,54,36,0,"F",36.4,1.15,1.44
"Barcelona","F","P","PC",7.01,34,16,0,"F",40.7,1.15,1.27
"Barcelona","F","P","PC",5.71,45,27,0,"F",42.5,1.25,1.49
"Barcelona","F","P","PC",5.11,55,37,0,"F",33.1,1.15,1.38
"Barcelona","F","P","PC",6.51,55,37,0,"F",45.8,1.25,1.39
"Barcelona","F","P","PC",4.61,40,22,0,"F",40.7,1.25,1.47
"Barcelona","F","P","PC",4.81,38,20,21,"T",43.9,1.15,1.48
"Barcelona","F","P","PC",7.91,51,33,0,"F",30.4,1.25,1.49
"Barcelona","F","P","PC",7.11,48,30,0,"F",35,1.25,1.38
"Barcelona","F","P","PC",5.51,44,26,0,"F",40.9,1.25,1.4
"Barcelona","F","P","PC",4.41,36,18,0,"F",44.2,1.25,1.56
"Barcelona","F","P","PC",4.31,45,27,0,"F",41.1,1.25,1.36
"Barcelona","F","P","PC",6.91,34,16,45,"T",47.2,1.25,1.51
"Barcelona","F","P","PC",6.21,37,19,0,"F",44.5,1.25,1.42
"Barcelona","F","P","PC",4.11,43,25,0,"F",43.1,1.25,1.49
"Barcelona","F","P","PC",6.31,33,15,0,"F",35.8,1.35,1.51
"Barcelona","F","P","PC",6.21,32,14,0,"F",42,1.35,1.49
"Barcelona","F","P","PC",5.41,36,18,5,"T",40.8,1.15,1.35
"Barcelona","F","P","PC",8.51,63,45,0,"F",41.2,1.35,1.59
"Barcelona","F","P","PC",5.41,30,12,57,"T",34.8,1.25,1.53
"Barcelona","F","P","PC",4.11,55,37,0,"F",38.1,1.35,1.48
"Barcelona","F","P","PC",6.71,49,31,0,"F",31.2,1.25,1.38
"Barcelona","F","P","PC",5.01,48,30,0,"F",37.1,1.25,1.47
"Barcelona","F","S","C",5.51,38,20,0,"F",39,1.25,1.36
"Barcelona","F","S","C",5.21,28,10,0,"F",32.5,1.15,1.22
"Barcelona","F","S","C",5.71,42,24,34,"T",38.6,1.15,1.32
"Barcelona","F","S","C",5.41,47,29,0,"F",35.4,1.15,1.24
"Barcelona","F","S","C",5.31,38,20,0,"F",38,1.15,1.3
"Barcelona","F","S","C",4.61,53,35,18,"T",33.7,1.15,1.25
"Barcelona","F","S","C",7.11,45,27,0,"F",32.1,1.15,1.18
"Barcelona","F","S","C",6.21,24,6,33,"T",37.6,1.15,1.26
"Barcelona","F","S","C",5.61,33,15,0,"F",34.7,1.15,1.24
"Barcelona","F","S","C",9.01,45,27,0,"F",38.6,1.25,1.36
"Barcelona","F","S","C",6.31,45,27,11,"T",35.4,1.15,1.25
"Barcelona","F","S","C",5.11,49,31,0,"F",38.7,1.25,1.34
"Barcelona","F","S","C",7.81,36,18,0,"F",35,1.15,1.21
"Barcelona","F","S","C",6.81,36,18,0,"F",41.8,1.15,1.32
"Barcelona","F","S","C",7.21,53,35,0,"F",34.2,1.15,1.27
"Barcelona","F","S","C",6.61,30,12,8,"T",37,1.15,1.24
"Barcelona","F","S","C",5.81,18,0,0,"F",36,1.15,1.23
"Barcelona","F","S","C",6.51,30,12,6,"T",40.1,1.15,1.19
"Barcelona","F","S","C",5.81,50,32,0,"F",35.7,1.15,1.25
"Barcelona","F","S","C",5.41,44,26,0,"F",39.6,1.15,1.23
"Barcelona","F","S","C",5.31,46,28,0,"F",31.8,1.05,1.13
"Barcelona","F","S","C",7.21,38,20,20,"T",36,1.25,1.4
"Barcelona","F","S","C",5.91,29,11,26,"T",36,1.05,1.1
"Barcelona","F","S","C",8.01,37,19,0,"F",31.9,1.15,1.26
"Barcelona","F","S","C",5.71,50,32,39,"T",36.9,1.35,1.56
"Barcelona","F","S","C",9.11,45,27,0,"F",32.9,1.15,1.27
"Barcelona","F","S","C",6.31,30,12,0,"F",38.6,1.25,1.34
"Barcelona","F","S","C",6.01,42,24,0,"F",33.6,1.15,1.29
"Barcelona","F","S","C",5.51,38,20,0,"F",36.6,1.05,1.14
"Barcelona","F","S","C",6.51,53,35,20,"T",45.8,1.15,1.31
"Barcelona","F","S","C",8.21,39,21,0,"F",31.4,1.15,1.18
"Barcelona","F","S","C",6.11,54,36,0,"F",34.8,1.25,1.38
"Barcelona","F","S","C",8.01,45,27,0,"F",41,1.25,1.29
"Barcelona","F","S","C",6.41,58,40,0,"F",31.6,1.25,1.4
"Barcelona","F","S","C",6.91,62,44,25,"T",43.9,1.15,1.19
"Barcelona","F","S","C",6.81,50,32,27,"T",37.6,1.15,1.26
"Barcelona","F","S","C",5.41,42,24,0,"F",36.5,1.15,1.31
"Barcelona","F","S","C",6.61,59,41,0,"F",40.6,1.15,1.27
"Barcelona","F","S","C",7.01,25,7,0,"F",43.3,1.15,1.28
"Barcelona","F","S","C",4.81,36,18,1,"T",35.1,1.25,1.28
"Barcelona","F","S","PC",6.61,32,14,0,"F",36,1.25,1.39
"Barcelona","F","S","PC",4.31,61,43,0,"F",33.3,1.25,1.51
"Barcelona","F","S","PC",8.11,60,42,0,"F",35.9,1.25,1.4
"Barcelona","F","S","PC",7.11,58,40,51,"T",36.9,1.35,1.51
"Barcelona","F","S","PC",8.11,57,39,0,"F",36.3,1.25,1.37
"Barcelona","F","S","PC",4.61,40,22,0,"F",41.2,1.25,1.45
"Barcelona","F","S","PC",5.31,59,41,0,"F",32.9,1.15,1.3
"Barcelona","F","S","PC",5.51,54,36,0,"F",32.8,1.15,1.34
"Barcelona","F","S","PC",4.61,48,30,31,"T",37.7,1.25,1.52
"Barcelona","F","S","PC",6.11,26,8,3,"T",33.6,1.15,1.37
"Barcelona","F","S","PC",7.71,41,23,14,"T",40.5,1.25,1.44
"Barcelona","F","S","PC",6.21,51,33,7,"T",34.4,1.35,1.58
"Barcelona","F","S","PC",4.91,58,40,0,"F",33.1,1.25,1.43
"Barcelona","F","S","PC",4.61,45,27,0,"F",39.5,1.25,1.44
"Barcelona","F","S","PC",6.11,40,22,13,"T",38.1,1.35,1.53
"Barcelona","F","S","PC",6.61,52,34,59,"T",34.9,1.35,1.6
"Barcelona","F","S","PC",4.71,29,11,0,"F",36.9,1.25,1.43
"Barcelona","F","S","PC",5.71,44,26,0,"F",42.6,1.25,1.44
"Barcelona","F","S","PC",8.21,33,15,0,"F",33.1,1.25,1.47
"Barcelona","F","S","PC",4.01,47,29,0,"F",41.3,1.15,1.3
"Barcelona","F","S","PC",7.61,61,43,0,"F",33.9,1.25,1.42
"Barcelona","F","S","PC",5.91,51,33,0,"F",34.7,1.25,1.45
"Barcelona","F","S","PC",6.31,46,28,0,"F",34.6,1.15,1.32
"Barcelona","F","S","PC",7.01,67,49,7,"T",38.6,1.35,1.64
"Barcelona","F","S","PC",6.01,18,0,0,"F",40.7,1.15,1.31
"Barcelona","F","S","PC",6.41,60,42,0,"F",40.4,1.25,1.41
"Barcelona","F","S","PC",7.91,41,23,11,"T",41,1.25,1.42
"Barcelona","F","S","PC",5.61,39,21,0,"F",33.5,1.25,1.49
"Barcelona","F","S","PC",4.91,54,36,0,"F",37.1,1.15,1.22
"Barcelona","F","S","PC",6.21,30,12,0,"F",42.8,1.25,1.39
"Barcelona","F","S","PC",6.31,43,25,0,"F",40.6,1.25,1.51
"Barcelona","F","S","PC",4.71,40,22,0,"F",33.7,1.25,1.49
"Barcelona","F","S","PC",6.71,47,29,0,"F",36,1.25,1.33
"Barcelona","F","S","PC",6.71,31,13,0,"F",42.3,1.25,1.4
"Barcelona","F","S","PC",7.61,57,39,16,"T",35.5,1.35,1.61
"Barcelona","F","S","PC",6.11,46,28,0,"F",43.6,1.25,1.44
"Barcelona","F","S","PC",5.71,36,18,0,"F",41.9,1.25,1.5
"Barcelona","F","S","PC",6.21,33,15,0,"F",45.1,1.25,1.42
"Barcelona","F","S","PC",8.01,35,17,29,"T",40.1,1.25,1.45
"Barcelona","F","S","PC",6.11,44,26,8,"T",41.9,1.25,1.51
"Barcelona","F","U","C",7.21,37,19,0,"F",39.8,1.25,1.33
"Barcelona","F","U","C",5.21,36,18,0,"F",36.1,1.15,1.24
"Barcelona","F","U","C",6.61,40,22,0,"F",33.4,1.15,1.2
"Barcelona","F","U","C",6.81,38,20,24,"T",35.5,1.15,1.36
"Barcelona","F","U","C",7.61,33,15,0,"F",42.5,1.15,1.3
"Barcelona","F","U","C",7.81,39,21,0,"F",33.1,1.15,1.25
"Barcelona","F","U","C",7.21,22,4,57,"T",42.8,1.15,1.25
"Barcelona","F","U","C",5.41,29,11,0,"F",40.5,1.15,1.28
"Barcelona","F","U","C",9.31,30,12,0,"F",42.2,1.15,1.29
"Barcelona","F","U","C",8.71,42,24,48,"T",33.7,1.15,1.17
"Barcelona","F","U","C",7.71,33,15,0,"F",34.1,1.15,1.33
"Barcelona","F","U","C",5.61,46,28,0,"F",40.8,1.15,1.22
"Barcelona","F","U","C",7.71,26,8,53,"T",37.9,1.15,1.31
"Barcelona","F","U","C",7.21,49,31,27,"T",36.5,1.15,1.22
"Barcelona","F","U","C",9.01,26,8,20,"T",41.1,1.15,1.21
"Barcelona","F","U","C",5.71,31,13,0,"F",33,1.25,1.31
"Barcelona","F","U","C",8.21,35,17,26,"T",39.4,1.05,1.1
"Barcelona","F","U","C",6.01,49,31,0,"F",41.6,1.15,1.23
"Barcelona","F","U","C",6.61,35,17,0,"F",45,1.15,1.18
"Barcelona","F","U","C",8.11,43,25,27,"T",30.6,1.15,1.28
"Barcelona","F","U","C",8.41,41,23,0,"F",37.6,1.15,1.28
"Barcelona","F","U","C",7.61,33,15,0,"F",38.6,1.15,1.33
"Barcelona","F","U","C",7.21,38,20,12,"T",37.3,1.15,1.31
"Barcelona","F","U","C",6.41,33,15,0,"F",39.9,1.15,1.29
"Barcelona","F","U","C",7.41,36,18,0,"F",43.6,1.15,1.33
"Barcelona","F","U","C",6.81,27,9,0,"F",39.2,1.15,1.3
"Barcelona","F","U","C",6.41,59,41,0,"F",35.3,1.15,1.18
"Barcelona","F","U","C",6.61,34,16,29,"T",38.3,1.25,1.39
"Barcelona","F","U","C",5.01,28,10,0,"F",37.3,1.15,1.24
"Barcelona","F","U","C",6.11,32,14,0,"F",37.9,1.05,1.13
"Barcelona","F","U","C",7.21,33,15,0,"F",41,1.15,1.28
"Barcelona","F","U","C",6.01,32,14,33,"T",32.9,1.15,1.22
"Barcelona","F","U","C",5.91,37,19,39,"T",40.2,1.05,1.13
"Barcelona","F","U","C",5.11,47,29,0,"F",34.6,1.15,1.25
"Barcelona","F","U","C",5.91,40,22,0,"F",43,1.15,1.21
"Barcelona","F","U","C",4.41,54,36,0,"F",40.3,1.05,1.16
"Barcelona","F","U","C",7.11,35,17,0,"F",33.6,1.25,1.37
"Barcelona","F","U","C",5.71,42,24,0,"F",37.9,1.15,1.3
"Barcelona","F","U","C",9.31,29,11,0,"F",40,1.15,1.2
"Barcelona","F","U","C",7.71,29,11,0,"F",42.1,1.15,1.27
"Barcelona","F","U","PC",7.01,55,37,32,"T",39.9,1.25,1.55
"Barcelona","F","U","PC",7.21,26,8,0,"F",38.8,1.25,1.41
"Barcelona","F","U","PC",7.91,46,28,0,"F",39.6,1.35,1.56
"Barcelona","F","U","PC",5.51,39,21,0,"F",46.4,1.25,1.39
"Barcelona","F","U","PC",9.41,34,16,45,"T",33.9,1.25,1.49
"Barcelona","F","U","PC",5.31,46,28,0,"F",34.9,1.35,1.59
"Barcelona","F","U","PC",7.01,55,37,0,"F",41.6,1.35,1.43
"Barcelona","F","U","PC",6.71,49,31,0,"F",38.9,1.25,1.39
"Barcelona","F","U","PC",6.51,42,24,21,"T",36.8,1.25,1.52
"Barcelona","F","U","PC",7.31,42,24,0,"F",36.5,1.35,1.58
"Barcelona","F","U","PC",7.41,44,26,0,"F",34.1,1.25,1.43
"Barcelona","F","U","PC",7.61,43,25,56,"T",40.5,1.25,1.41
"Barcelona","F","U","PC",6.61,42,24,0,"F",32.8,1.35,1.61
"Barcelona","F","U","PC",8.01,37,19,0,"F",43.2,1.25,1.46
"Barcelona","F","U","PC",4.91,46,28,0,"F",46.3,1.25,1.4
"Barcelona","F","U","PC",6.61,45,27,0,"F",30.6,1.25,1.41
"Barcelona","F","U","PC",6.61,41,23,0,"F",41.4,1.35,1.5
"Barcelona","F","U","PC",7.91,50,32,0,"F",37.6,1.25,1.48
"Barcelona","F","U","PC",7.21,59,41,0,"F",41.3,1.25,1.34
"Barcelona","F","U","PC",6.31,43,25,0,"F",41.3,1.35,1.53
"Barcelona","F","U","PC",6.41,33,15,1,"T",47.4,1.35,1.5
"Barcelona","F","U","PC",8.31,32,14,0,"F",36.4,1.35,1.58
"Barcelona","F","U","PC",8.41,63,45,0,"F",36.3,1.15,1.31
"Barcelona","F","U","PC",6.51,21,3,0,"F",33.6,1.25,1.44
"Barcelona","F","U","PC",7.41,39,21,20,"T",41.1,1.35,1.61
"Barcelona","F","U","PC",7.31,53,35,0,"F",34.2,1.25,1.42
"Barcelona","F","U","PC",7.11,39,21,0,"F",36.6,1.25,1.44
"Barcelona","F","U","PC",6.51,32,14,0,"F",42.3,1.25,1.37
"Barcelona","F","U","PC",4.61,45,27,0,"F",36.8,1.15,1.3
"Barcelona","F","U","PC",7.51,33,15,41,"T",38.4,1.25,1.52
"Barcelona","F","U","PC",6.21,36,18,18,"T",39.6,1.25,1.5
"Barcelona","F","U","PC",6.01,30,12,0,"F",46.3,1.25,1.41
"Barcelona","F","U","PC",8.51,33,15,0,"F",44.5,1.15,1.33
"Barcelona","F","U","PC",4.71,43,25,0,"F",42.8,1.35,1.57
"Barcelona","F","U","PC",8.11,39,21,0,"F",41.4,1.25,1.4
"Barcelona","F","U","PC",7.31,36,18,33,"T",45.4,1.15,1.35
"Barcelona","F","U","PC",6.81,44,26,0,"F",43.3,1.25,1.4
"Barcelona","F","U","PC",7.71,31,13,0,"F",36.6,1.35,1.61
"Barcelona","F","U","PC",6.11,57,39,0,"F",38,1.25,1.47
"Barcelona","F","U","PC",7.31,22,4,0,"F",34.7,1.25,1.42
"Madrid","M","N","C",5.3,40,22,23,"T",40.6,1.25,1.34
"Madrid","M","N","C",6.9,28,10,0,"F",41,1.15,1.25
"Madrid","M","N","C",6.3,23,5,0,"F",42.8,1.25,1.29
"Madrid","M","N","C",5.1,46,28,0,"F",34.3,1.15,1.3
"Madrid","M","N","C",6.1,44,26,20,"T",32.8,1.15,1.28
"Madrid","M","N","C",6,38,20,18,"T",39.9,1.25,1.34
"Madrid","M","N","C",8,41,23,0,"F",35.6,1.15,1.26
"Madrid","M","N","C",7.2,41,23,0,"F",40.7,1.15,1.24
"Madrid","M","N","C",7.9,19,1,0,"F",38.7,1.15,1.28
"Madrid","M","N","C",6.2,27,9,41,"T",33.8,1.25,1.37
"Madrid","M","N","C",6.1,31,13,0,"F",39.2,1.25,1.37
"Madrid","M","N","C",6,43,25,0,"F",42,1.15,1.21
"Madrid","M","N","C",7.6,42,24,0,"F",38,1.15,1.34
"Madrid","M","N","C",4.7,36,18,51,"T",35.2,1.25,1.3
"Madrid","M","N","C",7.5,49,31,0,"F",30,1.15,1.29
"Madrid","M","N","C",5.4,34,16,0,"F",38,1.05,1.24
"Madrid","M","N","C",7.7,51,33,0,"F",33.6,1.15,1.21
"Madrid","M","N","C",4,38,20,0,"F",39,1.25,1.43
"Madrid","M","N","C",5.6,38,20,18,"T",33.1,1.15,1.27
"Madrid","M","N","C",7.1,46,28,0,"F",39.1,1.25,1.27
"Madrid","M","N","C",7.6,18,0,0,"F",38.5,1.15,1.15
"Madrid","M","N","C",7.3,59,41,0,"F",36,1.15,1.27
"Madrid","M","N","C",7.4,56,38,0,"F",36.4,1.15,1.24
"Madrid","M","N","C",7,27,9,0,"F",33.8,1.05,1.22
"Madrid","M","N","C",5.7,28,10,0,"F",41,1.15,1.24
"Madrid","M","N","C",5.6,35,17,0,"F",40.6,1.15,1.35
"Madrid","M","N","C",5.8,36,18,57,"T",41.3,1.15,1.24
"Madrid","M","N","C",5.7,18,0,0,"F",38.2,1.15,1.29
"Madrid","M","N","C",5.7,41,23,0,"F",39.8,1.15,1.29
"Madrid","M","N","C",6.5,38,20,0,"F",34.4,1.15,1.26
"Madrid","M","N","C",4.1,31,13,40,"T",42.7,1.25,1.33
"Madrid","M","N","C",5.6,37,19,27,"T",37.5,1.15,1.29
"Madrid","M","N","C",5.6,30,12,12,"T",34.2,1.15,1.29
"Madrid","M","N","C",6.1,35,17,0,"F",36.6,1.05,1.21
"Madrid","M","N","C",7.1,35,17,0,"F",33.7,1.15,1.32
"Madrid","M","N","C",4.5,39,21,15,"T",38.6,1.15,1.18
"Madrid","M","N","C",3.9,37,19,6,"T",42.6,1.15,1.32
"Madrid","M","N","C",5.3,28,10,0,"F",43.4,1.15,1.27
"Madrid","M","N","C",4.2,29,11,0,"F",39.3,1.25,1.26
"Madrid","M","N","C",5.3,34,16,0,"F",40.4,1.15,1.29
"Madrid","M","N","PC",6,27,9,0,"F",38.9,1.25,1.5
"Madrid","M","N","PC",6.2,38,20,0,"F",33.5,1.35,1.48
"Madrid","M","N","PC",6.9,39,21,0,"F",35.7,1.35,1.5
"Madrid","M","N","PC",4.3,43,25,0,"F",35.3,1.15,1.34
"Madrid","M","N","PC",5.6,41,23,0,"F",44.8,1.25,1.48
"Madrid","M","N","PC",7,36,18,0,"F",41.5,1.25,1.49
"Madrid","M","N","PC",6.6,23,5,0,"F",35.3,1.15,1.41
"Madrid","M","N","PC",7.4,22,4,0,"F",46.2,1.25,1.42
"Madrid","M","N","PC",7.3,48,30,0,"F",39.8,1.15,1.41
"Madrid","M","N","PC",6.2,22,4,0,"F",43.3,1.15,1.33
"Madrid","M","N","PC",5.1,45,27,0,"F",35.3,1.35,1.55
"Madrid","M","N","PC",4.6,29,11,0,"F",40.6,1.35,1.56
"Madrid","M","N","PC",3,36,18,0,"F",36.1,1.25,1.42
"Madrid","M","N","PC",5.3,28,10,0,"F",43.7,1.25,1.43
"Madrid","M","N","PC",5.6,53,35,22,"T",40.6,1.35,1.58
"Madrid","M","N","PC",6.3,40,22,0,"F",42.9,1.15,1.35
"Madrid","M","N","PC",6.1,37,19,0,"F",42.7,1.35,1.52
"Madrid","M","N","PC",7.1,24,6,16,"T",35.8,1.25,1.4
"Madrid","M","N","PC",6.5,46,28,0,"F",40.1,1.25,1.47
"Madrid","M","N","PC",4.7,38,20,28,"T",45.1,1.35,1.56
"Madrid","M","N","PC",6.1,59,41,0,"F",37.2,1.25,1.43
"Madrid","M","N","PC",9,51,33,0,"F",32.7,1.25,1.47
"Madrid","M","N","PC",5,41,23,17,"T",40.9,1.25,1.49
"Madrid","M","N","PC",4.5,39,21,23,"T",42.3,1.25,1.52
"Madrid","M","N","PC",5.4,46,28,0,"F",37.6,1.25,1.45
"Madrid","M","N","PC",5.7,37,19,0,"F",38.1,1.25,1.51
"Madrid","M","N","PC",5.1,40,22,0,"F",40.2,1.35,1.53
"Madrid","M","N","PC",6.5,38,20,53,"T",43.1,1.25,1.41
"Madrid","M","N","PC",5.7,32,14,0,"F",38.9,1.25,1.51
"Madrid","M","N","PC",5.9,40,22,0,"F",38.6,1.25,1.4
"Madrid","M","N","PC",6.6,57,39,0,"F",39.1,1.25,1.46
"Madrid","M","N","PC",6.3,46,28,12,"T",37.4,1.25,1.41
"Madrid","M","N","PC",5.4,41,23,0,"F",38.2,1.35,1.53
"Madrid","M","N","PC",6.2,30,12,0,"F",39.8,1.25,1.45
"Madrid","M","N","PC",8.6,34,16,0,"F",40,1.25,1.43
"Madrid","M","N","PC",4.8,46,28,0,"F",44.1,1.25,1.41
"Madrid","M","N","PC",4.5,42,24,0,"F",42.4,1.15,1.39
"Madrid","M","N","PC",6,35,17,0,"F",43.3,1.25,1.37
"Madrid","M","N","PC",4.8,46,28,3,"T",42.6,1.25,1.5
"Madrid","M","N","PC",4.2,34,16,39,"T",41.3,1.25,1.39
"Madrid","M","P","C",6.1,46,28,0,"F",37.8,1.25,1.32
"Madrid","M","P","C",4.2,37,19,0,"F",35.5,1.15,1.19
"Madrid","M","P","C",6.2,30,12,7,"T",40.1,1.15,1.17
"Madrid","M","P","C",5.1,53,35,0,"F",33.8,1.05,1.2
"Madrid","M","P","C",5.7,45,27,0,"F",40.3,1.15,1.25
"Madrid","M","P","C",6.5,47,29,0,"F",35.3,1.15,1.21
"Madrid","M","P","C",6.4,49,31,32,"T",37.4,1.15,1.31
"Madrid","M","P","C",5.2,38,20,0,"F",41,1.15,1.24
"Madrid","M","P","C",4.4,24,6,0,"F",36.4,1.15,1.26
